instance_id,family,system_id,annotation_origin,mapped_from_canonical,semantic_faithfulness,code_consistency,vacuity_rate,proof_utility,failure_mode_label,covered_units,missing_units,instance_path,packet_path,raw_metrics_path
trees_lowest_common_ancestor_001,trees_lowest_common_ancestor,code_only_v1,direct_adjudicated,False,0.8333,1.0,0.0,0.2914,,,,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_001/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_lowest_common_ancestor_001/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_001,trees_lowest_common_ancestor,naive_concat_v1,direct_adjudicated,False,0.5833,1.0,0.0,0.2559,,,,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_001/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_lowest_common_ancestor_001/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_001,trees_lowest_common_ancestor,full_method_v1,direct_adjudicated,False,0.6667,1.0,0.0,0.6502,,,,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_001/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_lowest_common_ancestor_001/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_002,trees_lowest_common_ancestor,text_only_v1,direct_adjudicated,False,0.5,1.0,0.0,0.2441,,,,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_002/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_lowest_common_ancestor_002/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_002,trees_lowest_common_ancestor,code_only_v1,direct_adjudicated,False,0.8333,1.0,0.0,0.2914,,,,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_002/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_lowest_common_ancestor_002/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_002,trees_lowest_common_ancestor,naive_concat_v1,direct_adjudicated,False,0.6667,1.0,0.0,0.2677,,,,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_002/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_lowest_common_ancestor_002/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_002,trees_lowest_common_ancestor,full_method_v1,direct_adjudicated,False,0.6667,1.0,0.0,0.6502,,,,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_002/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_lowest_common_ancestor_002/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_004,trees_lowest_common_ancestor,text_only_v1,direct_adjudicated,False,0.5909,1.0,0.0,0.257,,SU3,SU1|SU2|SU4,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_004/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_lowest_common_ancestor_001/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_004,trees_lowest_common_ancestor,code_only_v1,direct_adjudicated,False,0.8333,1.0,0.0,0.2914,,SU1|SU2|SU3|SU4,,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_004/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_lowest_common_ancestor_001/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_004,trees_lowest_common_ancestor,naive_concat_v1,direct_adjudicated,False,0.5833,1.0,0.0,0.2559,,SU3|SU4,SU1|SU2,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_004/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_lowest_common_ancestor_001/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_004,trees_lowest_common_ancestor,full_method_v1,direct_adjudicated,False,0.6667,1.0,0.0,0.6502,,SU4,SU1|SU2|SU3,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_004/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_lowest_common_ancestor_001/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_005,trees_lowest_common_ancestor,text_only_v1,direct_adjudicated,False,0.5,1.0,0.0,0.2441,,,SU1|SU2|SU3|SU4,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_005/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_lowest_common_ancestor_002/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_005,trees_lowest_common_ancestor,naive_concat_v1,direct_adjudicated,False,0.6667,1.0,0.0,0.2677,,SU1|SU3|SU4,SU2,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_005/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_lowest_common_ancestor_002/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_006,trees_lowest_common_ancestor,text_only_v1,direct_adjudicated,False,0.5909,1.0,0.0,0.257,,SU3,SU1|SU2|SU4,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_006/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_lowest_common_ancestor_001/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_006,trees_lowest_common_ancestor,naive_concat_v1,direct_adjudicated,False,0.5833,1.0,0.0,0.2559,,SU3|SU4,SU1|SU2,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_006/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_lowest_common_ancestor_001/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_007,trees_lowest_common_ancestor,text_only_v1,direct_adjudicated,False,0.5,1.0,0.0,0.2441,,,SU1|SU2|SU3|SU4,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_007/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_lowest_common_ancestor_002/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_007,trees_lowest_common_ancestor,naive_concat_v1,direct_adjudicated,False,0.6667,1.0,0.0,0.2677,,SU1|SU3|SU4,SU2,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_007/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_lowest_common_ancestor_002/packet.json,results/raw_metrics_strict.json
arrays_binary_search_003,arrays_binary_search,text_only_v1,direct_adjudicated,False,0.8571,1.0,0.2857,0.2947,,,,benchmark/v0.3/instances/arrays/arrays_binary_search_003/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/arrays_binary_search_002/packet.json,results/raw_metrics_strict.json
arrays_binary_search_003,arrays_binary_search,code_only_v1,direct_adjudicated,False,1.0,1.0,0.0,0.315,,,,benchmark/v0.3/instances/arrays/arrays_binary_search_003/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/arrays_binary_search_001/packet.json,results/raw_metrics_strict.json
arrays_binary_search_003,arrays_binary_search,naive_concat_v1,direct_adjudicated,False,0.875,1.0,0.1667,0.2973,,,,benchmark/v0.3/instances/arrays/arrays_binary_search_003/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/arrays_binary_search_001/packet.json,results/raw_metrics_strict.json
arrays_binary_search_003,arrays_binary_search,full_method_v1,direct_adjudicated,False,0.25,0.5,0.0,0.2087,low_faithfulness,,,benchmark/v0.3/instances/arrays/arrays_binary_search_003/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/arrays_binary_search_001/packet.json,results/raw_metrics_strict.json
arrays_max_subarray_003,arrays_max_subarray,text_only_v1,direct_adjudicated,False,0.6429,1.0,0.1429,0.2644,,,,benchmark/v0.3/instances/arrays/arrays_max_subarray_003/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/arrays_max_subarray_001/packet.json,results/raw_metrics_strict.json
arrays_max_subarray_003,arrays_max_subarray,code_only_v1,direct_adjudicated,False,1.0,1.0,0.0,0.315,,,,benchmark/v0.3/instances/arrays/arrays_max_subarray_003/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/arrays_max_subarray_001/packet.json,results/raw_metrics_strict.json
arrays_max_subarray_003,arrays_max_subarray,naive_concat_v1,direct_adjudicated,False,0.7727,1.0,0.0909,0.2828,,,,benchmark/v0.3/instances/arrays/arrays_max_subarray_003/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/arrays_max_subarray_001/packet.json,results/raw_metrics_strict.json
arrays_max_subarray_003,arrays_max_subarray,full_method_v1,direct_adjudicated,False,0.9,1.0,0.0,0.3008,,,,benchmark/v0.3/instances/arrays/arrays_max_subarray_003/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/arrays_max_subarray_001/packet.json,results/raw_metrics_strict.json
dp_knapsack_01_003,dp_knapsack_01,text_only_v1,direct_adjudicated,False,0.8333,1.0,0.0,0.7076,,,,benchmark/v0.3/instances/dp/dp_knapsack_01_003/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/dp_knapsack_01_001/packet.json,results/raw_metrics_strict.json
dp_knapsack_01_003,dp_knapsack_01,code_only_v1,direct_adjudicated,False,0.8333,1.0,0.0,0.7076,,,,benchmark/v0.3/instances/dp/dp_knapsack_01_003/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/dp_knapsack_01_001/packet.json,results/raw_metrics_strict.json
dp_knapsack_01_003,dp_knapsack_01,naive_concat_v1,direct_adjudicated,False,0.8333,1.0,0.0,0.7076,,,,benchmark/v0.3/instances/dp/dp_knapsack_01_003/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/dp_knapsack_01_001/packet.json,results/raw_metrics_strict.json
dp_knapsack_01_003,dp_knapsack_01,full_method_v1,direct_adjudicated,False,0.8333,1.0,0.0,0.7076,,,,benchmark/v0.3/instances/dp/dp_knapsack_01_003/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/dp_knapsack_01_001/packet.json,results/raw_metrics_strict.json
dp_knapsack_01_007,dp_knapsack_01,text_only_v1,direct_adjudicated,False,0.8333,1.0,0.0,0.7076,,SU1|SU2|SU3|SU4,,benchmark/v0.3/instances/dp/dp_knapsack_01_007/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/dp_knapsack_01_002/packet.json,results/raw_metrics_strict.json
dp_knapsack_01_007,dp_knapsack_01,code_only_v1,direct_adjudicated,False,0.8333,1.0,0.0,0.7076,,SU1|SU2|SU3|SU4,,benchmark/v0.3/instances/dp/dp_knapsack_01_007/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/dp_knapsack_01_002/packet.json,results/raw_metrics_strict.json
dp_knapsack_01_007,dp_knapsack_01,naive_concat_v1,direct_adjudicated,False,0.8333,1.0,0.0,0.7076,,SU1|SU2|SU3|SU4,,benchmark/v0.3/instances/dp/dp_knapsack_01_007/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/dp_knapsack_01_002/packet.json,results/raw_metrics_strict.json
dp_knapsack_01_007,dp_knapsack_01,full_method_v1,direct_adjudicated,False,0.8333,1.0,0.0,0.7076,,SU1|SU2|SU3|SU4,,benchmark/v0.3/instances/dp/dp_knapsack_01_007/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/dp_knapsack_01_002/packet.json,results/raw_metrics_strict.json
dp_longest_common_subsequence_003,dp_longest_common_subsequence,text_only_v1,direct_adjudicated,False,0.5556,1.0,0.0,0.252,,,,benchmark/v0.3/instances/dp/dp_longest_common_subsequence_003/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/dp_longest_common_subsequence_001/packet.json,results/raw_metrics_strict.json
dp_longest_common_subsequence_003,dp_longest_common_subsequence,code_only_v1,direct_adjudicated,False,0.75,1.0,0.0,0.2796,,,,benchmark/v0.3/instances/dp/dp_longest_common_subsequence_003/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/dp_longest_common_subsequence_001/packet.json,results/raw_metrics_strict.json
dp_longest_common_subsequence_003,dp_longest_common_subsequence,naive_concat_v1,direct_adjudicated,False,0.5909,1.0,0.0,0.257,,,,benchmark/v0.3/instances/dp/dp_longest_common_subsequence_003/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/dp_longest_common_subsequence_001/packet.json,results/raw_metrics_strict.json
dp_longest_common_subsequence_003,dp_longest_common_subsequence,full_method_v1,direct_adjudicated,False,0.2,0.5,0.2,0.2016,low_faithfulness,,,benchmark/v0.3/instances/dp/dp_longest_common_subsequence_003/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/dp_longest_common_subsequence_001/packet.json,results/raw_metrics_strict.json
graph_bfs_shortest_path_003,graph_bfs_shortest_path,text_only_v1,direct_adjudicated,False,0.5714,1.0,0.0,0.2542,,,,benchmark/v0.3/instances/graph/graph_bfs_shortest_path_003/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/graph_bfs_shortest_path_001/packet.json,results/raw_metrics_strict.json
graph_bfs_shortest_path_003,graph_bfs_shortest_path,code_only_v1,direct_adjudicated,False,1.0,1.0,0.0,0.315,,,,benchmark/v0.3/instances/graph/graph_bfs_shortest_path_003/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/graph_bfs_shortest_path_001/packet.json,results/raw_metrics_strict.json
graph_bfs_shortest_path_003,graph_bfs_shortest_path,naive_concat_v1,direct_adjudicated,False,1.0,1.0,0.0,0.315,,,,benchmark/v0.3/instances/graph/graph_bfs_shortest_path_003/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/graph_bfs_shortest_path_001/packet.json,results/raw_metrics_strict.json
graph_bfs_shortest_path_003,graph_bfs_shortest_path,full_method_v1,direct_adjudicated,False,1.0,1.0,0.0,0.315,,,,benchmark/v0.3/instances/graph/graph_bfs_shortest_path_003/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/graph_bfs_shortest_path_001/packet.json,results/raw_metrics_strict.json
graph_dijkstra_003,graph_dijkstra,text_only_v1,direct_adjudicated,False,0.9286,1.0,0.0,0.7404,,,,benchmark/v0.3/instances/graph/graph_dijkstra_003/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/graph_dijkstra_001/packet.json,results/raw_metrics_strict.json
graph_dijkstra_003,graph_dijkstra,code_only_v1,direct_adjudicated,False,0.9167,1.0,0.0,0.7363,,,,benchmark/v0.3/instances/graph/graph_dijkstra_003/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/graph_dijkstra_001/packet.json,results/raw_metrics_strict.json
graph_dijkstra_003,graph_dijkstra,naive_concat_v1,direct_adjudicated,False,0.9286,1.0,0.0,0.7404,,,,benchmark/v0.3/instances/graph/graph_dijkstra_003/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/graph_dijkstra_001/packet.json,results/raw_metrics_strict.json
graph_dijkstra_003,graph_dijkstra,full_method_v1,direct_adjudicated,False,0.9286,1.0,0.0,0.7404,,,,benchmark/v0.3/instances/graph/graph_dijkstra_003/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/graph_dijkstra_001/packet.json,results/raw_metrics_strict.json
greedy_coin_change_canonical_003,greedy_coin_change_canonical,text_only_v1,direct_adjudicated,False,0.5,0.55,0.25,0.2441,,,,benchmark/v0.3/instances/greedy/greedy_coin_change_canonical_003/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/greedy_coin_change_canonical_001/packet.json,results/raw_metrics_strict.json
greedy_coin_change_canonical_003,greedy_coin_change_canonical,code_only_v1,direct_adjudicated,False,0.75,1.0,0.0,0.2796,,,,benchmark/v0.3/instances/greedy/greedy_coin_change_canonical_003/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/greedy_coin_change_canonical_001/packet.json,results/raw_metrics_strict.json
greedy_coin_change_canonical_003,greedy_coin_change_canonical,naive_concat_v1,direct_adjudicated,False,0.5,0.55,0.0833,0.2441,,,,benchmark/v0.3/instances/greedy/greedy_coin_change_canonical_003/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/greedy_coin_change_canonical_001/packet.json,results/raw_metrics_strict.json
greedy_coin_change_canonical_003,greedy_coin_change_canonical,full_method_v1,direct_adjudicated,False,0.8,1.0,0.0,0.2867,,,,benchmark/v0.3/instances/greedy/greedy_coin_change_canonical_003/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/greedy_coin_change_canonical_001/packet.json,results/raw_metrics_strict.json
greedy_interval_scheduling_003,greedy_interval_scheduling,text_only_v1,direct_adjudicated,False,0.5455,1.0,0.0909,0.2506,,,,benchmark/v0.3/instances/greedy/greedy_interval_scheduling_003/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/greedy_interval_scheduling_001/packet.json,results/raw_metrics_strict.json
greedy_interval_scheduling_003,greedy_interval_scheduling,code_only_v1,direct_adjudicated,False,0.75,1.0,0.0,0.2796,,,,benchmark/v0.3/instances/greedy/greedy_interval_scheduling_003/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/greedy_interval_scheduling_001/packet.json,results/raw_metrics_strict.json
greedy_interval_scheduling_003,greedy_interval_scheduling,naive_concat_v1,direct_adjudicated,False,0.875,1.0,0.0,0.2973,,,,benchmark/v0.3/instances/greedy/greedy_interval_scheduling_003/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/greedy_interval_scheduling_001/packet.json,results/raw_metrics_strict.json
greedy_interval_scheduling_003,greedy_interval_scheduling,full_method_v1,direct_adjudicated,False,0.8,1.0,0.0,0.6962,,,,benchmark/v0.3/instances/greedy/greedy_interval_scheduling_003/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/greedy_interval_scheduling_001/packet.json,results/raw_metrics_strict.json
sorting_insertion_sort_003,sorting_insertion_sort,text_only_v1,direct_adjudicated,False,1.0,1.0,0.0,0.315,,,,benchmark/v0.3/instances/sorting/sorting_insertion_sort_003/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_insertion_sort_002/packet.json,results/raw_metrics_strict.json
sorting_insertion_sort_003,sorting_insertion_sort,code_only_v1,direct_adjudicated,False,0.8333,1.0,0.0,0.2914,,,,benchmark/v0.3/instances/sorting/sorting_insertion_sort_003/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_insertion_sort_001/packet.json,results/raw_metrics_strict.json
sorting_insertion_sort_003,sorting_insertion_sort,naive_concat_v1,direct_adjudicated,False,0.7778,1.0,0.1111,0.2835,,,,benchmark/v0.3/instances/sorting/sorting_insertion_sort_003/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_insertion_sort_001/packet.json,results/raw_metrics_strict.json
sorting_insertion_sort_003,sorting_insertion_sort,full_method_v1,direct_adjudicated,False,0.8333,1.0,0.0,0.7076,,,,benchmark/v0.3/instances/sorting/sorting_insertion_sort_003/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_insertion_sort_001/packet.json,results/raw_metrics_strict.json
sorting_merge_sort_003,sorting_merge_sort,text_only_v1,direct_adjudicated,False,1.0,1.0,0.0,0.315,,,,benchmark/v0.3/instances/sorting/sorting_merge_sort_003/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/sorting_merge_sort_001/packet.json,results/raw_metrics_strict.json
sorting_merge_sort_003,sorting_merge_sort,code_only_v1,direct_adjudicated,False,1.0,1.0,0.0,0.315,,,,benchmark/v0.3/instances/sorting/sorting_merge_sort_003/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/sorting_merge_sort_001/packet.json,results/raw_metrics_strict.json
sorting_merge_sort_003,sorting_merge_sort,naive_concat_v1,direct_adjudicated,False,1.0,1.0,0.0,0.315,,,,benchmark/v0.3/instances/sorting/sorting_merge_sort_003/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/sorting_merge_sort_001/packet.json,results/raw_metrics_strict.json
sorting_merge_sort_003,sorting_merge_sort,full_method_v1,direct_adjudicated,False,1.0,1.0,0.0,0.765,,,,benchmark/v0.3/instances/sorting/sorting_merge_sort_003/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/sorting_merge_sort_001/packet.json,results/raw_metrics_strict.json
trees_bst_insert_003,trees_bst_insert,text_only_v1,direct_adjudicated,False,0.5455,1.0,0.0,0.2506,,,,benchmark/v0.3/instances/trees/trees_bst_insert_003/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_bst_insert_001/packet.json,results/raw_metrics_strict.json
trees_bst_insert_003,trees_bst_insert,code_only_v1,direct_adjudicated,False,0.9,1.0,0.0,0.3008,,,,benchmark/v0.3/instances/trees/trees_bst_insert_003/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_bst_insert_001/packet.json,results/raw_metrics_strict.json
trees_bst_insert_003,trees_bst_insert,naive_concat_v1,direct_adjudicated,False,0.875,1.0,0.0,0.2973,,,,benchmark/v0.3/instances/trees/trees_bst_insert_003/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_bst_insert_001/packet.json,results/raw_metrics_strict.json
trees_bst_insert_003,trees_bst_insert,full_method_v1,direct_adjudicated,False,1.0,1.0,0.0,0.765,,,,benchmark/v0.3/instances/trees/trees_bst_insert_003/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_bst_insert_001/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_003,trees_lowest_common_ancestor,text_only_v1,direct_adjudicated,False,0.5909,1.0,0.0,0.257,,,,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_003/instance.json,benchmark/v0.3/annotation/review_packets/text_only_v1/trees_lowest_common_ancestor_001/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_003,trees_lowest_common_ancestor,code_only_v1,direct_adjudicated,False,0.8333,1.0,0.0,0.2914,,,,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_003/instance.json,benchmark/v0.3/annotation/review_packets/code_only_v1/trees_lowest_common_ancestor_001/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_003,trees_lowest_common_ancestor,naive_concat_v1,direct_adjudicated,False,0.5833,1.0,0.0,0.2559,,,,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_003/instance.json,benchmark/v0.3/annotation/review_packets/naive_concat_v1/trees_lowest_common_ancestor_001/packet.json,results/raw_metrics_strict.json
trees_lowest_common_ancestor_003,trees_lowest_common_ancestor,full_method_v1,direct_adjudicated,False,0.6667,1.0,0.0,0.6502,,,,benchmark/v0.3/instances/trees/trees_lowest_common_ancestor_003/instance.json,benchmark/v0.3/annotation/review_packets/full_method_v1/trees_lowest_common_ancestor_001/packet.json,results/raw_metrics_strict.json
